Progress,duration,RecordedDate,id,consent_1,consent_2,definition,AIMES_4,AIMES_1,AIMES_2,AIMES_8,AIMES_6,AIMES_5,AIMES_7,AIMES_9,AIMES_10,AIMES_11,AIMES_15,AIMES_14,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_3,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_32,DISPO_37,DISPO_38,DISPO_39,DISPO_16,DISPO_36,DISPO_28,DISPO_26,DISPO_33,NEW_4,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_8,NEW_9,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_18,DISPO_19,DISPO_1,DISPO_5,DISPO_6,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],cc_worry_self,cc_worry_futuregen,age,sex,gender,gender_6_TEXT,politics_1,politics_2,politics_3,attention,SC0,PROLIFIC_PID,att_score,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,ethnicity
100,548s (~9.13 minutes),2022-11-08 16:43:41,5fa1da0b8810903802fc6390,1,NA,"The physical space that is separate from humans, nature is ecocentric as opposed to anthropocentric. Nature is what we perceive it to be",4,3,6,5,5,3,5,5,6,5,6,7,1,3,5,3,7,7,7,4,7,3,5,5,3,7,6,6,7,7,1,7,4,5,6,7,1,6,7,4,5,1,6,6,5,6,4,6,1,1,1,6,7,1,2,2,6,4,7,5,1,4,4,33,female,woman,NA,6,6,6,1,3,5fa1da0b8810903802fc6390,3,636af58fb1b401e39067094e,APPROVED,2022-11-09T00:34:26Z,2022-11-09T00:43:43Z,2022-11-09T00:43:43Z,2022-11-09T00:43:43Z,557,C1L9K35F,580,33,Female,White,United States,United States,United States,English,Yes,Full-Time,White
100,349s (~5.82 minutes),2022-11-08 16:43:41,61002399798bfe567e2c10b4,1,NA,"the natural environment that is not man made, such as trees, water, grass, etc.",3,2,3,2,3,3,2,3,5,6,2,3,2,3,3,4,5,6,5,5,5,3,3,3,5,3,4,5,6,5,4,6,2,2,2,5,4,2,6,4,5,2,3,6,3,4,3,2,2,4,2,4,6,4,4,4,3,4,3,5,1,3,3,22,female,woman,NA,6,6,6,1,3,61002399798bfe567e2c10b4,3,636af65813d2134593b2e535,APPROVED,2022-11-09T00:37:47Z,2022-11-09T00:43:44Z,2022-11-09T00:43:44Z,2022-11-09T00:43:44Z,357,C1L9K35F,501,22,Female,Asian,United States,United States,United States,Chinese,Yes,DATA_EXPIRED,Asian
100,366s (~6.1 minutes),2022-11-08 16:43:42,5ed0658e8fec6c13e6e6f154,1,NA,The outdoor wildlife and plant world on earth.,3,3,4,2,6,5,5,1,5,4,4,3,2,2,2,4,5,7,7,3,6,3,4,2,5,6,4,6,7,7,3,7,4,3,2,6,3,5,6,5,4,1,3,6,3,2,3,2,1,1,1,2,6,2,3,3,2,2,4,1,1,4,4,30,male,man,NA,6,5,6,1,3,5ed0658e8fec6c13e6e6f154,3,636af646946068d6fbec9d83,APPROVED,2022-11-09T00:37:30Z,2022-11-09T00:43:45Z,2022-11-09T00:43:45Z,2022-11-09T00:43:45Z,376,C1L9K35F,343,30,Male,White,United States,United States,United States,English,Yes,Part-Time,White
100,166s (~2.77 minutes),2022-11-08 16:44:09,6276d892a859c0c33a1e011c,1,NA,beautiful outside,5,4,5,4,3,4,3,5,3,4,3,5,4,5,4,4,5,4,3,4,4,3,4,3,5,3,5,3,4,4,4,4,4,4,4,4,4,5,3,4,5,4,3,6,5,5,3,4,3,4,5,4,4,4,3,3,5,3,4,6,1,3,3,19,male,man,NA,4,4,4,1,3,6276d892a859c0c33a1e011c,3,636af725dfcadb2692ec9da1,APPROVED,2022-11-09T00:41:21Z,2022-11-09T00:44:11Z,2022-11-09T00:44:12Z,2022-11-09T00:44:12Z,171,C1L9K35F,481,19,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED,Other
100,255s (~4.25 minutes),2022-11-08 16:46:58,5d260e7b59235a001672fa1c,1,NA,Being outside with the trees and foilage,6,6,7,7,7,5,7,1,1,5,6,7,4,5,7,7,5,7,6,5,6,3,7,4,6,7,4,6,7,7,7,7,7,6,7,7,7,1,6,7,6,7,6,6,3,7,2,5,4,7,7,4,6,5,5,7,4,7,6,3,1,4,4,28,female,woman,NA,7,7,7,1,3,5d260e7b59235a001672fa1c,3,636af77952914ec3d8d5bac2,APPROVED,2022-11-09T00:42:38Z,2022-11-09T00:47:02Z,2022-11-09T00:47:02Z,2022-11-09T00:47:02Z,264,C1L9K35F,589,28,Female,White,United States,United States,United States,English,No,Full-Time,White
100,722s (~12.03 minutes),2022-11-08 16:47:27,5d94d7d77587a900150ac8d0,1,NA,"Nature is going outside the house, touching grass, enjoying the trees and outside.",5,5,7,6,5,5,6,6,6,6,5,7,7,7,5,6,7,6,6,5,6,3,4,3,5,6,5,6,7,7,7,7,7,6,6,7,7,6,7,4,7,6,6,6,4,5,2,5,1,6,5,5,5,6,5,5,4,5,5,6,1,4,4,23,female,woman,NA,4,4,4,1,3,5d94d7d77587a900150ac8d0,3,636af5a783808d010d32f78e,APPROVED,2022-11-09T00:34:50Z,2022-11-09T00:47:30Z,2022-11-09T00:47:31Z,2022-11-09T00:47:31Z,761,C1L9K35F,1011,23,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,315s (~5.25 minutes),2022-11-08 16:47:35,59ee22ec5de9b000017ed797,1,NA,Nature is a place free of disruption and follows the course of time.,3,4,4,3,5,2,3,3,4,3,4,7,3,4,3,3,6,7,4,6,5,3,6,1,6,6,3,6,6,3,3,6,4,1,3,6,3,1,6,6,5,2,3,6,2,6,2,5,1,5,1,3,4,4,5,3,1,4,6,3,1,3,4,27,male,man,NA,4,2,6,1,3,59ee22ec5de9b000017ed797,3,636af7657902678ff28d93f9,APPROVED,2022-11-09T00:42:16Z,2022-11-09T00:47:39Z,2022-11-09T00:47:40Z,2022-11-09T00:47:40Z,324,C1L9K35F,1432,28,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Black
100,374s (~6.23 minutes),2022-11-08 16:48:08,61074792728f0f9e791ad083,1,NA,In contrast to nurture.,5,6,5,4,3,2,2,5,3,6,4,4,3,3,3,5,3,6,4,5,2,3,5,2,4,4,5,4,6,6,5,5,3,7,5,6,4,4,5,6,4,1,3,6,2,3,4,5,2,3,3,2,3,2,2,3,2,2,3,2,1,3,3,35,male,man,NA,5,5,6,2,3,61074792728f0f9e791ad083,3,636af74a83c2542ef9791de8,APPROVED,2022-11-09T00:41:49Z,2022-11-09T00:48:10Z,2022-11-09T00:48:10Z,2022-11-09T00:48:10Z,381,C1L9K35F,189,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,275s (~4.58 minutes),2022-11-08 16:48:59,61033ec7e702e52a3bc8e606,1,NA,Things that occur without human interaction,5,4,5,4,5,5,5,6,5,7,4,6,3,4,4,5,5,6,6,6,5,3,4,6,4,6,6,7,7,7,4,7,5,6,4,6,3,6,5,5,5,2,4,6,4,4,4,5,3,1,2,5,7,5,4,3,4,3,4,3,1,4,4,19,female,woman,NA,6,6,7,1,3,61033ec7e702e52a3bc8e606,3,636af7de32951425917bd083,APPROVED,2022-11-09T00:44:18Z,2022-11-09T00:49:01Z,2022-11-09T00:49:01Z,2022-11-09T00:49:01Z,283,C1L9K35F,547,19,Female,White,United States,United States,United States,English,Yes,Part-Time,White
100,365s (~6.08 minutes),2022-11-08 16:49:18,5c3471a13ce2c80001115cf0,1,NA,THE GREAT OUTDOORS THAT HASN'T BEEN DISRUPTED BY MAN MADE DEVELOPMENT.,6,2,3,3,5,2,6,6,3,2,2,6,2,6,6,6,6,6,6,6,4,3,2,6,6,4,6,5,7,7,2,6,2,2,2,6,2,6,4,1,6,1,1,6,2,5,3,5,2,4,1,1,6,6,2,2,2,2,5,2,1,4,4,32,female,woman,NA,6,5,7,1,3,5c3471a13ce2c80001115cf0,3,636af78dcd0996be0a7040c4,APPROVED,2022-11-09T00:43:08Z,2022-11-09T00:49:22Z,2022-11-09T00:49:23Z,2022-11-09T00:49:23Z,374,C1L9K35F,707,32,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Asian
100,489s (~8.15 minutes),2022-11-08 16:49:38,629e2f3f5fcc6b4b375f3715,1,NA,"nature is the outdoors, it's the calm you feel when walking in the woods, its the sleep inducing feeling when it rains the joy you feel in the first snowfall.",7,3,4,6,7,7,7,1,1,7,7,4,4,7,7,5,7,7,7,7,7,3,6,6,4,7,5,7,7,7,5,7,7,6,7,7,4,5,7,7,7,3,7,6,2,6,5,5,1,6,6,5,5,5,7,4,5,5,6,6,1,4,4,25,female,woman,NA,7,7,7,1,3,629e2f3f5fcc6b4b375f3715,3,636af734a46a243ceeafa9ba,APPROVED,2022-11-09T00:41:27Z,2022-11-09T00:49:41Z,2022-11-09T00:49:42Z,2022-11-09T00:49:42Z,495,C1L9K35F,147,25,Female,Other,United States,United States,United States,English,Yes,DATA_EXPIRED,Other
100,343s (~5.72 minutes),2022-11-08 16:49:47,63616b8b1218cce9fea3d743,1,NA,out side where all the trees and animals are,4,2,3,3,5,4,4,4,3,5,3,3,2,4,3,3,5,4,2,2,2,3,3,5,4,3,4,4,3,6,4,7,5,5,4,3,2,5,5,5,3,1,7,6,4,4,1,3,2,5,1,4,4,5,2,5,4,5,4,3,1,2,2,33,male,man,NA,3,4,3,1,3,63616b8b1218cce9fea3d743,3,636af7cf290f21720f26329c,APPROVED,2022-11-09T00:43:59Z,2022-11-09T00:49:50Z,2022-11-09T00:49:51Z,2022-11-09T00:49:50Z,352,C1L9K35F,22,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,111s (~1.85 minutes),2022-11-08 16:50:23,63220c0e2161c2821d2898e3,1,NA,"outdoors
",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,5,4,3,2,3,5,3,4,2,3,3,4,2,4,1,4,4,24,male,man,NA,4,4,4,1,3,63220c0e2161c2821d2898e3,3,636af8d78e7ef2ca5d67091b,APPROVED,2022-11-09T00:48:28Z,2022-11-09T00:50:27Z,2022-11-09T00:50:27Z,2022-11-09T00:50:27Z,119,C1L9K35F,127,24,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",White
100,474s (~7.9 minutes),2022-11-08 16:50:38,5acb6e5ca3ba7a0001b4e622,1,NA,"The natural, physical world including every plant, animal, fungi, organism, ecosystem, habitat, body of water, and force of nature found therein.",7,6,7,6,7,4,5,4,6,2,5,7,7,7,6,7,7,7,7,7,7,3,5,3,4,6,7,7,7,7,7,7,6,7,4,7,7,7,7,7,7,4,6,6,4,4,6,5,5,7,5,7,7,6,3,6,6,7,5,7,1,4,4,29,female,woman,NA,5,4,7,1,3,5acb6e5ca3ba7a0001b4e622,3,636af72971fa883ff139cc0e,APPROVED,2022-11-09T00:41:17Z,2022-11-09T00:50:41Z,2022-11-09T00:50:41Z,2022-11-09T00:50:41Z,564,C1L9K35F,480,29,Female,White,United States,United States,United States,English,No,Full-Time,White
100,278s (~4.63 minutes),2022-11-08 16:50:38,60fcf7141b87a5c2a239e0a7,1,NA,I would define nature as our natural surroundings.,2,2,2,1,2,1,1,6,6,2,3,4,1,1,1,2,2,2,4,2,4,3,2,2,1,4,1,2,7,7,2,7,2,1,4,3,3,1,2,2,2,1,2,6,1,4,4,4,1,1,1,1,3,2,2,3,2,2,1,2,1,3,3,23,female,woman,NA,4,4,4,1,3,60fcf7141b87a5c2a239e0a7,3,636af82c89c66ee391f34de4,APPROVED,2022-11-09T00:45:57Z,2022-11-09T00:50:42Z,2022-11-09T00:50:42Z,2022-11-09T00:50:42Z,285,C1L9K35F,235,23,Female,White,United States,United States,United States,English,Yes,Part-Time,White
100,318s (~5.3 minutes),2022-11-08 16:50:45,5e70f012ffe14e075d481d07,1,NA,The natural world outside of manmade structures. The environment naturally occurring on the planet.,3,1,4,2,5,4,3,7,5,2,4,4,4,7,2,4,3,5,5,4,5,3,2,2,7,5,5,5,7,7,6,7,4,6,3,7,2,7,4,4,4,1,1,6,4,3,5,3,3,3,5,6,7,1,2,4,3,3,3,4,1,3,3,40,female,non-binary,NA,6,6,6,1,3,5e70f012ffe14e075d481d07,3,636af821dea637dd27535d53,APPROVED,2022-11-09T00:45:24Z,2022-11-09T00:50:48Z,2022-11-09T00:50:48Z,2022-11-09T00:50:48Z,324,C1L9K35F,663,40,Female,White,United States,United States,United States,English,Yes,Full-Time,White
100,413s (~6.88 minutes),2022-11-08 16:51:13,62d38341176119ef45487db9,1,NA,"the outdoors, specifically the woods or the forest",6,4,6,6,6,5,5,5,6,6,6,6,5,5,6,6,6,6,4,6,6,3,6,4,5,6,7,7,6,7,7,6,6,6,6,6,6,4,7,7,6,1,7,6,3,5,3,5,2,6,3,5,7,5,4,6,3,5,5,2,1,4,4,19,male,man,NA,6,6,6,1,3,62d38341176119ef45487db9,3,636af7dee1cb50e276c4a81e,APPROVED,2022-11-09T00:44:17Z,2022-11-09T00:51:15Z,2022-11-09T00:51:16Z,2022-11-09T00:51:16Z,419,C1L9K35F,312,19,Male,White,United States,United States,United States,English,No,Part-Time,White
100,293s (~4.88 minutes),2022-11-08 16:51:47,5e8d8624a9e4ef0009ed2d43,1,NA,"Literally anything Green/vegetation in the outside world
",4,4,4,4,4,1,6,4,3,7,4,2,4,5,5,6,4,4,3,5,6,3,4,5,7,6,4,5,7,5,4,7,5,1,6,6,7,4,2,4,7,1,4,6,1,4,1,2,1,1,5,6,2,5,1,7,7,6,2,1,1,3,4,24,male,man,NA,4,4,4,1,3,5e8d8624a9e4ef0009ed2d43,3,636af8706723bda09e122c78,APPROVED,2022-11-09T00:46:44Z,2022-11-09T00:51:50Z,2022-11-09T00:51:50Z,2022-11-09T00:51:50Z,306,C1L9K35F,258,24,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED,Other
100,499s (~8.32 minutes),2022-11-08 16:52:00,62e31131dd8b248409c9fcb3,1,NA,"The outdoor environment, particularly without significant amounts of human intervention",4,4,7,4,6,5,5,6,7,1,5,7,2,3,3,6,5,7,7,3,4,3,7,7,6,6,7,7,7,5,7,7,6,5,7,7,6,7,7,3,7,1,3,6,5,6,6,4,2,5,5,3,7,2,5,6,5,4,2,3,1,4,4,27,female,woman,NA,7,7,7,1,3,62e31131dd8b248409c9fcb3,3,636af7b525fdf14039d3e2ce,APPROVED,2022-11-09T00:43:37Z,2022-11-09T00:52:01Z,2022-11-09T00:52:02Z,2022-11-09T00:52:02Z,505,C1L9K35F,255,27,Female,Mixed,United States,United States,United States,English,Yes,Other,Mixed
100,379s (~6.32 minutes),2022-11-08 16:52:01,6367a7625f4ae0097feed7ea,1,NA,Outdoors away from large population and dense architecture,1,3,3,2,2,1,2,6,4,3,2,4,2,2,1,1,3,7,5,2,4,3,2,4,4,5,2,2,7,4,1,7,3,4,4,5,2,1,4,4,4,1,1,6,4,4,2,4,2,1,1,1,2,2,2,3,3,4,2,1,1,2,3,37,male,man,NA,3,2,4,1,3,6367a7625f4ae0097feed7ea,3,636af82cfef2f9146a0aecbd,APPROVED,2022-11-09T00:45:37Z,2022-11-09T00:52:04Z,2022-11-09T00:52:05Z,2022-11-09T00:52:05Z,387,C1L9K35F,9,37,Male,White,United States,United States,United States,English,No,Full-Time,White
100,498s (~8.3 minutes),2022-11-08 16:52:25,632cafe32ff306f698e26991,1,NA,Nature is all the living things on earth.,3,1,3,2,2,1,2,4,3,4,3,3,1,1,1,4,7,3,3,2,6,3,4,1,6,7,7,1,7,5,2,7,4,6,4,7,3,3,6,3,6,1,1,6,2,5,4,4,1,2,1,1,1,3,2,1,4,2,7,1,1,1,1,26,male,man,NA,3,3,1,1,3,632cafe32ff306f698e26991,3,636af7d08c52b0420e791e14,APPROVED,2022-11-09T00:44:03Z,2022-11-09T00:52:30Z,2022-11-09T00:52:30Z,2022-11-09T00:52:30Z,507,C1L9K35F,73,26,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,Mixed
100,388s (~6.47 minutes),2022-11-08 16:53:10,5f29c0faf0ba1413f69fb423,1,NA,The flora and fauna around us,6,5,6,6,6,7,6,3,6,2,6,6,6,6,7,5,6,5,6,5,6,3,6,6,3,7,7,6,5,7,3,7,6,4,6,7,5,2,6,1,7,1,2,6,1,4,3,6,1,5,1,1,5,2,3,4,4,2,6,1,1,4,4,34,female,woman,NA,5,4,7,1,3,5f29c0faf0ba1413f69fb423,3,636af86c6dd15684ce95e3dd,APPROVED,2022-11-09T00:46:38Z,2022-11-09T00:53:13Z,2022-11-09T00:53:14Z,2022-11-09T00:53:13Z,395,C1L9K35F,1424,34,Female,Asian,India,United States,United States,English,No,DATA_EXPIRED,Asian
100,420s (~7 minutes),2022-11-08 16:53:14,5cedc808265241001537eb03,1,NA,I would define nature as the untouched outdoors. This means places that haven't had any human involvement and have been able to grow naturally.,4,3,4,3,2,2,3,5,2,5,3,4,3,4,2,3,7,6,4,4,5,3,4,1,7,5,7,3,7,4,2,4,4,7,7,6,3,1,6,5,6,1,4,6,2,5,5,6,1,4,1,3,7,2,3,2,3,2,1,4,1,2,2,32,male,man,NA,2,1,3,1,3,5cedc808265241001537eb03,3,636af84f41ca97dcf33eb74e,APPROVED,2022-11-09T00:46:10Z,2022-11-09T00:53:18Z,2022-11-09T00:53:18Z,2022-11-09T00:53:18Z,428,C1L9K35F,1184,32,Male,White,United States,United States,United States,English,No,Full-Time,White
100,357s (~5.95 minutes),2022-11-08 16:53:18,5f511ab38505ac2e8fbfac5e,1,NA,"the outside world of plants, animals, and environment
",5,6,4,4,5,5,5,6,6,2,4,4,3,4,4,4,5,6,6,5,7,3,5,7,6,6,6,7,7,7,5,7,5,4,4,7,6,4,7,4,7,2,3,6,5,6,4,5,6,5,6,6,7,4,7,6,7,7,2,7,1,4,4,23,female,woman,NA,6,6,6,1,3,5f511ab38505ac2e8fbfac5e,3,636af88f01f442af00f34df8,APPROVED,2022-11-09T00:47:17Z,2022-11-09T00:53:22Z,2022-11-09T00:53:22Z,2022-11-09T00:53:22Z,365,C1L9K35F,690,23,Female,White,United States,United States,United States,English,Yes,Other,White
100,862s (~14.37 minutes),2022-11-08 16:53:20,62e03b9371da693f1d6ee42c,1,NA,"nature is our environment and everything in it (forest , birds , cities, humans )",7,3,7,4,7,4,4,1,7,1,4,7,7,7,7,4,7,7,7,7,7,3,4,1,7,7,7,7,7,7,7,7,4,7,4,7,4,1,7,7,7,1,7,6,2,2,4,1,1,1,2,3,7,4,4,4,3,4,7,4,1,4,4,27,male,man,NA,1,1,1,1,3,62e03b9371da693f1d6ee42c,3,636af696fef2f9146a0aeca6,APPROVED,2022-11-09T00:38:52Z,2022-11-09T00:53:23Z,2022-11-09T00:53:24Z,2022-11-09T00:53:24Z,872,C1L9K35F,51,27,Male,Black,United States,United States,United States,English,No,Other,Black
100,1056s (~17.6 minutes),2022-11-08 16:54:11,6297686a56b449910aaba68c,1,NA,Place not heavily influenced by humans such as buildings or land development,2,1,1,1,1,1,2,5,3,4,1,1,2,1,1,1,2,5,4,4,4,3,1,1,1,4,7,1,1,4,1,3,1,1,1,4,3,1,4,2,5,1,2,6,2,3,2,1,1,4,1,1,6,4,5,1,3,4,3,4,1,4,2,30,male,man,NA,3,4,4,1,3,6297686a56b449910aaba68c,3,636af605b940cbfb70b54ef7,APPROVED,2022-11-09T00:36:26Z,2022-11-09T00:54:13Z,2022-11-09T00:54:14Z,2022-11-09T00:54:14Z,1068,C1L9K35F,466,29,Male,Other,United States,United States,United States,English,No,Full-Time,Other
100,391s (~6.52 minutes),2022-11-08 16:54:12,61497d16de61bbe821173923,1,NA,Being outside in whatever is natural to the area. It could be tress in the northeast or desert in the southwest,4,4,6,5,5,5,4,6,5,2,6,7,4,6,3,7,6,6,6,3,4,3,5,7,6,7,6,7,7,7,4,7,5,2,4,7,1,3,5,7,7,1,6,6,4,4,4,6,4,7,3,4,3,6,2,2,4,7,3,1,1,4,4,30,male,man,NA,7,7,7,1,3,61497d16de61bbe821173923,3,636af8a52d17897edf76e1ff,APPROVED,2022-11-09T00:47:37Z,2022-11-09T00:54:15Z,2022-11-09T00:54:16Z,2022-11-09T00:54:16Z,398,C1L9K35F,102,30,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,364s (~6.07 minutes),2022-11-08 16:55:41,5e718a10031ef50be0aa2092,1,NA,Nature entails the biological life of the physical world,3,2,2,2,1,1,1,5,5,4,2,1,2,3,6,4,7,7,7,7,6,3,4,5,6,4,5,4,4,7,2,7,6,5,2,5,3,1,3,5,5,2,4,6,1,2,2,1,1,2,2,1,6,5,3,2,4,5,3,6,1,3,4,21,female,woman,NA,7,7,7,1,3,5e718a10031ef50be0aa2092,3,636af91da612c0baf850057a,APPROVED,2022-11-09T00:49:35Z,2022-11-09T00:55:44Z,2022-11-09T00:55:45Z,2022-11-09T00:55:44Z,370,C1L9K35F,387,21,Female,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking),Asian
100,190s (~3.17 minutes),2022-11-08 16:57:03,5ea59a7f050d8e584db8fc9f,1,NA,"Depends on context, but what immediately came to mind is Mother Nature, or just in general the great outdoors",6,7,6,6,7,6,7,2,1,7,6,7,7,7,6,6,7,7,7,6,6,3,6,4,3,5,5,4,3,3,5,5,5,5,3,5,4,5,3,6,4,4,3,6,4,4,6,4,3,4,1,1,5,6,4,5,4,3,6,4,1,4,4,20,male,man,NA,4,4,4,1,3,5ea59a7f050d8e584db8fc9f,3,636afa172671a1c752a3985d,APPROVED,2022-11-09T00:53:49Z,2022-11-09T00:57:08Z,2022-11-09T00:57:08Z,2022-11-09T00:57:08Z,199,C1L9K35F,266,20,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,490s (~8.17 minutes),2022-11-08 16:57:26,6362852176f08a3984fa6ef1,1,NA,Living things in the world interacting with each other,7,7,7,4,7,4,7,1,1,7,4,7,7,7,7,4,7,7,7,7,7,3,4,1,4,7,1,7,7,7,7,7,4,6,7,7,4,4,4,7,7,3,4,6,4,1,2,2,7,3,1,2,4,4,3,4,7,4,7,2,1,4,4,23,male,man,NA,4,4,4,1,3,6362852176f08a3984fa6ef1,3,636af9048e7ef2ca5d670922,APPROVED,2022-11-09T00:49:12Z,2022-11-09T00:57:32Z,2022-11-09T00:57:32Z,2022-11-09T00:57:32Z,500,C1L9K35F,24,23,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED,Black
100,354s (~5.9 minutes),2022-11-08 16:58:02,62e07711998ecbf5e81c85ca,1,NA,the physical world outside,5,4,6,3,4,4,4,6,5,2,5,6,2,4,2,4,6,6,6,5,5,3,5,4,6,5,3,6,7,7,2,7,5,3,3,6,2,5,6,3,5,1,2,6,4,5,5,5,4,4,2,3,7,4,3,3,3,3,5,2,1,4,4,34,female,woman,NA,7,6,7,1,3,62e07711998ecbf5e81c85ca,3,636af9b5d3e2f56692b54ed0,APPROVED,2022-11-09T00:52:05Z,2022-11-09T00:58:05Z,2022-11-09T00:58:06Z,2022-11-09T00:58:06Z,361,C1L9K35F,241,34,Female,White,United States,United States,United States,English,No,Full-Time,White
100,610s (~10.17 minutes),2022-11-08 16:58:09,6286960c4155f373be284264,1,NA,"physical world including landscapes, plants and animals",5,6,7,2,3,3,4,3,5,7,4,7,3,3,6,4,4,7,7,4,7,3,3,1,5,7,2,5,7,7,1,6,7,7,5,5,3,1,5,2,5,1,1,6,3,4,1,4,1,1,1,1,7,4,4,4,2,4,3,1,1,3,4,19,female,woman,NA,6,7,7,1,3,6286960c4155f373be284264,3,636af8b7dce8b50b98e6ddcd,APPROVED,2022-11-09T00:47:54Z,2022-11-09T00:58:13Z,2022-11-09T00:58:13Z,2022-11-09T00:58:13Z,619,C1L9K35F,312,19,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,White
100,430s (~7.17 minutes),2022-11-08 16:58:26,6108386c2ae1951734e1ca2b,1,NA,"I consider nature to be all of the non-manmade structures and organisms  that exist outdoors. This can include plants, animals, geological formations, and so on.",2,5,4,1,2,1,4,7,3,6,2,3,1,7,2,2,6,5,5,4,3,3,5,2,5,6,4,4,7,7,3,7,5,2,4,4,4,2,5,3,5,1,3,6,2,4,2,3,4,3,1,2,6,2,3,4,4,4,2,7,1,4,4,27,female,non-binary,Genderfluid,7,7,7,2,3,6108386c2ae1951734e1ca2b,3,636af97c041acf0a436d71c9,APPROVED,2022-11-09T00:51:12Z,2022-11-09T00:58:28Z,2022-11-09T00:58:29Z,2022-11-09T00:58:29Z,437,C1L9K35F,373,27,Female,White,United States,United States,United States,English,Yes,Other,White
100,626s (~10.43 minutes),2022-11-08 16:58:46,5e0c0a7b6aab7c3fbeb4a644,1,NA,"the natural world and environment, including plants, animals and other living things",5,4,5,3,6,4,5,3,4,4,5,4,2,4,4,4,4,4,6,4,4,3,5,3,2,6,3,5,6,7,1,5,6,5,4,5,3,1,5,3,4,2,2,6,4,6,3,5,2,3,1,4,4,5,3,5,4,3,4,2,1,4,4,27,female,woman,NA,7,7,7,1,3,5e0c0a7b6aab7c3fbeb4a644,3,636af8cb8e7ef2ca5d670918,APPROVED,2022-11-09T00:48:14Z,2022-11-09T00:58:50Z,2022-11-09T00:58:50Z,2022-11-09T00:58:50Z,636,C1L9K35F,1100,27,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,395s (~6.58 minutes),2022-11-08 16:59:05,610dacaf81f9b129687b3c1c,1,NA,a place where living plants and animals live,3,1,2,2,2,2,3,5,4,5,3,2,2,4,3,2,4,5,5,3,4,3,5,5,2,6,2,3,6,6,4,7,3,3,3,2,5,1,5,4,5,2,4,6,2,4,4,3,2,4,1,4,4,3,2,4,2,2,2,5,1,3,3,25,female,woman,NA,7,7,7,1,3,610dacaf81f9b129687b3c1c,3,636af9b3884de5d2f3263298,APPROVED,2022-11-09T00:52:06Z,2022-11-09T00:59:08Z,2022-11-09T00:59:09Z,2022-11-09T00:59:09Z,423,C1L9K35F,268,25,Female,Other,United States,United States,United States,English,Yes,Unemployed (and job seeking),Other
100,256s (~4.27 minutes),2022-11-08 16:59:33,6160eaef22c87ba6e0e7414e,1,NA,The interactions of all things living,4,5,5,3,4,5,5,6,4,2,5,6,2,4,2,5,5,6,5,2,2,3,6,6,6,6,7,6,7,7,3,7,3,5,2,7,6,1,6,5,7,1,3,6,6,6,4,5,4,4,3,6,7,6,4,6,6,4,2,2,1,4,4,24,female,trans man,NA,7,7,7,1,3,6160eaef22c87ba6e0e7414e,3,636afa6f600791bfd5bd9fff,APPROVED,2022-11-09T00:55:14Z,2022-11-09T00:59:35Z,2022-11-09T00:59:36Z,2022-11-09T00:59:36Z,262,C1L9K35F,203,24,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",White
