Progress,duration,RecordedDate,student_id,definition,AIMES_4,AIMES_1,AIMES_2,AIMES_8,AIMES_6,AIMES_5,AIMES_7,AIMES_9,AIMES_10,AIMES_11,AIMES_15,AIMES_14,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_3,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_32,DISPO_37,DISPO_38,DISPO_39,DISPO_16,DISPO_36,DISPO_28,DISPO_26,DISPO_33,NEW_4,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_8,NEW_9,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_18,DISPO_19,DISPO_1,DISPO_5,DISPO_6,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],nature_child,open_nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,open_nature_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,sex,ethnoracial,ethnomixed_1,ethnomixed_2,ethnomixed_3,ethnomixed_4,ethnomixed_5,ethnomixed_6,ethnomixed_7,ethnomixed_8,ethnoasian_1,ethnoasian_2,ethnoasian_3,ethnoasian_4,ethnoasian_5,ethnoasian_6,ethnoasian_7,ethnoasian_8,ethnoasian_9,ethnoasian_10,ethnoasian_11,ethnoasian_12,ethnoasian_13,ethnoasian_14,ethnoasian_15,ethnoasian_16,ethnoasian_17,ethnoasian_18,ethnoasian_19,ethnoasian_20,ethnoasian_21,ethnoasian_22,ethnoasian_23,ethnoasian_24,ethnoasian_25,ethnoasian_26,ethnoasian_27,ethnoasian_28,ethnoasian_29,ethnoasian_30,ethnoasian_31,ethnoasian_32,ethnoasian_33,ethnoasian_34,ethnoasian_35,ethnoasian_36,ethnoPI_1,ethnoPI_2,ethnoPI_3,ethnoPI_4,ethnoPI_5,ethnoPI_6,ethnoPI_7,ethnoPI_8,ethnoPI_9,ethnoPI_10,ethnoPI_11,ethnoPI_12,ethnoPI_13,ethnoPI_14,ethnoPI_15,ethnoPI_16,ethnoPI_17,ethnoPI_17_TEXT,countryborn,countrygrow,countrylive,agemoveUS,state,zip,college year,college year_9_TEXT,major,SESpeer,SESfamily,familywealth,politics_1,politics_2,politics_3,subjectATT,hearstudy,SC0,id,lab,round2,ATT_1,ATT_2,ATT_3,att_total,att_pc
100,370s (~6.17 minutes),2023-02-20 16:26:19,5653,No artificial stuff,4,5,4,5,4,4,7,2,3,6,5,5,6,5,5,4,6,7,4,5,6,3,5,6,5,4,4,5,5,5,4,7,4,2,5,5,5,3,6,6,3,4,4,6,5,6,6,3,6,4,3,5,4,4,4,6,5,4,4,4,1,1,Flat ground,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,189,NA,6,92092,2,NA,15,5,5,13,4,4,4,1,2,3,47541,dobkins,NA,1,1,1,3,1
100,1581s (~26.35 minutes),2023-02-20 16:29:13,9681,"environment, plants, animals, people, behaviors, psychology",3,3,4,3,5,4,4,5,3,5,3,5,3,5,3,3,4,6,6,5,6,3,2,4,4,3,2,5,5,6,4,6,3,3,3,5,2,2,4,5,4,2,4,6,2,4,4,3,1,2,2,2,5,6,4,3,4,3,3,2,1,2,"Houses, parks, liquor stores, beaches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Tall buildings, malls, beaches, freeways",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,2,NA,78,5,5,2,4,4,6,1,2,3,42458,barner,NA,1,1,1,3,1
100,1908s (~31.8 minutes),2023-02-20 17:36:54,9293,"A powerful, extraordinary, visible, observable appearance. Something that can either be soul-nourishing or soul-crushing. Yin and Yang. Balance. Entropy. Love, death, suffering, joy...",7,7,7,7,6,5,6,6,5,7,7,6,7,7,7,7,7,7,7,7,7,3,7,6,7,7,7,7,7,7,6,7,7,2,5,7,3,2,7,7,7,5,7,6,4,3,6,5,2,2,2,2,7,6,7,5,7,4,7,5,1,1,Beaches with mountain views,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"beaches, cliffs, mountain views",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,181,189,NA,6,92092,3,NA,15,7,5,13,5,5,6,1,2,3,47421,dobkins,NA,1,1,1,3,1
100,1930s (~32.17 minutes),2023-02-20 17:49:28,NA,"The trees, plants, and all other natural things on Earth that help provide us with resources in some way. Can also be beautiful scenery.",4,2,5,5,5,3,5,6,2,3,6,7,1,1,1,5,6,7,4,1,7,3,7,2,6,7,2,7,7,7,5,7,5,6,4,6,2,2,7,2,6,1,4,6,2,4,1,6,1,7,2,5,7,7,4,7,4,6,1,4,1,1,Desert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92342,1,NA,7,6,6,11,4,2,4,1,2,3,47659,barner,NA,1,1,1,3,1
100,468s (~7.8 minutes),2023-02-20 18:10:03,8932,animals and outdoors,4,7,7,7,7,4,7,7,4,1,4,7,4,7,7,7,6,7,7,4,7,3,4,4,7,4,4,7,7,7,7,7,7,7,7,7,4,6,4,4,4,4,4,6,4,4,4,7,4,4,4,4,7,4,4,4,4,4,7,4,1,1,Lived right in the middle of town surrounded by other houses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Surrounded by houses on one side. Backyard is mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,1,6,92122,3,NA,78,3,3,6,5,4,7,1,2,3,45172,dobkins,NA,1,1,1,3,1
100,709s (~11.82 minutes),2023-02-20 19:24:46,NA,"Things that are naturally occurring in the world 
",3,2,4,3,4,5,4,6,6,2,5,6,3,5,2,5,6,4,6,2,6,3,5,4,5,6,6,6,7,7,2,7,4,5,5,6,5,7,7,6,7,1,4,6,6,5,6,5,2,5,1,3,7,7,6,6,7,7,3,1,1,2,Beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92093,1,NA,17,7,8,12,6,5,7,1,2,3,47462,dobkins,NA,1,1,1,3,1
100,936s (~15.6 minutes),2023-02-20 19:53:29,NA,The portion of our world with all of life outside of humans,4,1,4,5,3,2,3,3,6,5,5,6,4,5,3,4,5,4,5,4,4,3,2,2,5,3,2,3,7,7,1,6,2,2,7,5,3,4,5,5,4,2,4,6,3,2,4,2,2,1,1,1,4,4,1,3,1,1,5,4,1,2,Trees and hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Hills and beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,man,NA,male,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,94061,2,NA,7,8,8,12,2,2,2,1,2,3,40903,barner,NA,1,1,1,3,1
100,992s (~16.53 minutes),2023-02-20 19:58:06,7306,"Beaches, mountains, sun/moon, grass, flowers, etc.",2,1,5,3,4,1,5,6,4,1,6,7,1,4,1,5,7,3,4,2,4,3,5,1,1,7,6,6,7,7,7,7,6,5,6,5,2,2,6,2,7,1,4,6,2,4,1,4,1,2,1,1,3,7,5,1,3,4,2,5,1,2,"Beaches, mountains, lots of houses and stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Same as above.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,woman,NA,female,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92092,1,NA,15,6,7,12,6,6,7,1,2,3,45340,barner,NA,1,1,1,3,1
100,1983s (~33.05 minutes),2023-02-20 21:16:52,1173,"Nature is the world around us, what comes up biologically from the ground, from the sky, from anywhere that isn't man-made. What exists without us, and thrives without us.",2,2,3,2,1,2,2,5,6,4,4,2,1,4,1,3,4,2,5,2,5,3,3,5,5,3,3,5,6,6,4,6,2,3,1,6,4,1,5,3,4,1,2,6,3,2,1,1,4,4,1,1,7,2,2,2,2,2,2,3,1,2,"Mostly beach and farmland..? Like it was still a suburban neighborhood, but we were mostly surrounded by various fields for farming and forest... the beach was a bit of a drive away, but still pretty close. You could also see the mountains in the distance.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Where I live now is mostly desert, you can see mountains in the distance, but I've personally never been up close to them. I can see a lot more housing areas than I used to before, and there isn't much of a big distance between myself and a lot of urban areas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,non-binary,NA,no_answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,91913,2,NA,15,4,4,13,6,5,6,2,2,3,43803,barner,NA,1,1,1,3,1
100,611s (~10.18 minutes),2023-02-20 21:30:34,4598,"Everything in the world is included in nature; however, I view cities and oftentimes the ""world"" that humans build as its own little sphere - outside of which lies nature",6,3,5,1,2,1,1,6,1,4,4,6,1,6,1,1,3,7,7,7,4,3,5,2,5,6,1,7,7,6,1,7,3,2,6,7,1,1,5,1,5,1,2,6,1,2,1,1,1,1,1,1,1,6,5,4,4,6,1,1,1,1,15 min from the beach and in a hilly area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Same as before - 15 min from the beach and in a hilly area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92129,4,NA,80,6,7,11,4,4,4,1,2,3,40692,dobkins,NA,1,1,1,3,1
100,1110s (~18.5 minutes),2023-02-20 21:35:32,9193,biological and organic forms of life. The environment is not created by machines,1,3,1,1,1,1,1,6,6,5,1,2,1,1,1,1,4,2,2,1,2,3,1,4,1,5,3,4,1,6,4,6,2,2,1,1,1,1,4,3,4,1,1,6,2,4,3,4,1,1,1,1,6,4,4,1,5,4,2,4,1,1,There were snowy mountains off in the distance when driving. There were small trees and bushes along the sidewalks. Most of the grass in my area was light brown or sometimes yellow-green. The beaches were not clear or blue.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,The beach is a dark navy blue and the mountains are not visible to the eye. There are more trees and bushes with vibrant shades of green. There are also flowers of various types.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92092,2,NA,15,5,5,3,4,4,4,1,2,3,43676,barner,NA,1,1,1,3,1
100,821s (~13.68 minutes),2023-02-20 21:40:39,NA,"I define nature as the Earth's natural beauty. For example, the wildlife in the mountains, desert, and ocean.",6,6,5,6,7,4,4,6,2,4,7,7,2,2,4,7,7,4,2,4,2,3,6,7,2,6,4,7,7,7,4,7,7,7,7,5,7,5,5,1,4,1,4,6,6,6,3,7,6,2,6,1,1,6,4,5,4,7,1,1,1,2,Beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92122,3,NA,78,5,7,11,4,3,6,2,2,3,45798,barner,NA,1,1,1,3,1
100,1019s (~16.98 minutes),2023-02-21 10:01:35,9290,"born with, genetic, not learned",7,7,7,6,7,7,7,7,6,1,7,6,7,4,7,7,2,7,7,7,7,3,7,7,6,7,6,7,7,7,6,7,7,4,3,7,2,7,6,2,7,7,3,6,7,7,5,5,6,2,4,7,6,7,7,7,5,7,7,7,1,2,mountains and sometimes beaches (island),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,beaches and mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,non-binary,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,171,189,NA,6,92092,3,NA,78,5,4,4,7,7,7,1,2,3,44730,barner,NA,1,1,1,3,1
100,1094s (~18.23 minutes),2023-02-21 10:09:33,NA,"The natural physical surroundings of the world around us and the enviornment which includes all wildlife, vegetation, plants, animals, organisms, and biomes.",6,6,7,5,7,7,7,2,3,7,5,7,4,4,6,6,6,7,7,7,7,3,5,3,6,6,7,2,6,5,4,7,6,7,5,7,5,1,6,5,5,3,5,6,7,5,2,5,2,5,1,4,4,6,4,4,5,4,5,5,1,2,"Hills, small residential housing, parks, some small areas of greenery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"More parks, more greenery and vegetation, and more trees and plants. Much more natural aspects of life are visible.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,man,NA,male,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92119,1,NA,10,7,6,13,4,5,3,1,2,3,47433,barner,NA,1,1,1,3,1
100,1009s (~16.82 minutes),2023-02-21 10:20:51,203,"I would define it as the living space outside like he forest and plants, what surround us.",2,1,2,2,4,2,3,1,5,7,7,7,1,1,1,2,6,7,4,2,3,3,6,2,1,6,7,4,7,7,7,7,7,6,7,4,1,1,4,3,7,1,4,6,1,3,2,3,1,1,1,1,7,7,5,4,3,7,2,4,1,2,"beaches, parks, hikes, city,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"beaches, parks, hikes, city,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,NA,92154,1,NA,38,6,6,13,4,4,4,1,2,3,46365,dobkins,NA,1,1,1,3,1
100,764s (~12.73 minutes),2023-02-21 11:42:41,1964,"I think nature means differently for animate and inanimate objects. For inanimate objects, nature is whatever occurs without human interference. Ecosystems that occur outside of human civilization are what I consider nature. For animate objects, such as humans, nature is anything innate in us. Certain characteristics are innate in us because of our interactions with nature and our evolution
",5,5,5,4,4,5,4,2,2,6,4,5,3,6,5,4,5,6,5,4,6,3,5,4,5,6,6,5,5,5,5,5,5,5,5,5,4,2,5,2,5,1,5,6,3,5,6,5,3,5,3,3,5,6,6,5,5,5,3,3,1,2,"Beaches, farmlands, deserts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Farmlands, beaches, deserts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,NA,NA,2,NA,15,7,7,11,5,5,6,1,2,3,47415,dobkins,NA,1,1,1,3,1
100,561s (~9.35 minutes),2023-02-21 13:00:05,1216,The habitat in which you are surrounded by,2,3,4,1,4,2,4,5,5,5,5,6,2,2,2,3,6,7,5,4,4,3,3,6,6,4,6,5,7,7,2,7,4,6,7,7,6,2,5,2,5,1,4,6,1,1,1,1,1,2,1,2,7,6,2,5,3,2,4,3,1,2,desert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,91910,3,NA,98,5,5,13,5,4,7,1,2,3,44831,dobkins,NA,1,1,1,3,1
100,974s (~16.23 minutes),2023-02-21 13:08:54,5103,any living organism that has life,3,1,1,1,4,1,1,4,7,1,4,4,1,4,1,1,1,7,6,4,6,3,1,1,1,4,4,5,7,7,1,7,1,1,2,5,1,1,5,7,1,1,1,6,1,1,4,4,1,1,1,1,1,7,4,7,1,4,1,4,1,1,"tall buildings, sunny, dense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"sunny, more houses than buildings, near a beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,3,NA,78,4,2,4,6,6,6,1,2,3,40089,dobkins,NA,1,1,1,3,1
100,505s (~8.42 minutes),2023-02-21 13:09:33,9564,"The wilderness, someone's character.",1,3,3,2,4,3,3,6,5,2,3,4,2,2,2,3,3,3,5,2,2,3,5,4,3,4,3,4,7,5,2,5,3,5,4,6,3,2,3,3,6,1,2,6,2,5,5,5,1,6,1,1,4,7,6,6,6,7,1,4,1,2,"Valley and Hills, near the ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"beaches, mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,94517,2,NA,78,7,8,11,5,5,5,1,2,3,42613,dobkins,NA,1,1,1,3,1
100,1163s (~19.38 minutes),2023-02-21 13:15:24,6684,either outdoor settings or innate characteristics of something or someone,3,4,4,3,4,3,3,3,5,6,3,4,3,5,4,4,5,6,6,4,5,3,5,6,6,6,3,7,7,7,7,7,5,5,4,7,4,6,7,5,6,1,4,6,4,4,1,3,3,3,3,4,7,4,3,4,3,3,3,4,1,2,farmlands in some parts of town,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,3,NA,78,4,4,6,6,6,6,1,2,3,45982,barner,NA,1,1,1,3,1
100,1027s (~17.12 minutes),2023-02-21 13:15:46,2652,"How I define nature is that it is the outdoors, with trees, the air blowing in the wind, animals in the wild.",4,4,4,4,5,4,4,2,5,4,4,6,4,5,4,4,4,5,6,4,5,3,5,3,4,5,4,6,3,4,5,6,4,3,6,4,6,2,5,4,5,3,4,6,3,3,4,5,3,3,4,3,4,6,4,5,3,5,3,6,1,1,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"beaches, mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,91950,3,NA,77,3,5,1,6,6,6,1,2,3,43423,barner,NA,1,1,1,3,1
100,926s (~15.43 minutes),2023-02-21 13:24:42,6916,Nature is the state of environment,4,6,4,3,5,4,4,4,4,5,6,5,5,4,6,3,7,7,6,6,6,3,5,4,7,7,4,7,7,7,4,7,6,3,7,3,6,3,6,3,7,4,5,6,4,4,4,4,7,1,6,4,7,6,6,5,5,7,5,6,1,2,I lived on top of a hill surrounded by a lot of grass and trees with close proximities to some parks.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,NA,1,NA,41,8,8,12,6,5,7,1,2,3,47654,barner,NA,1,1,1,3,1
100,2117s (~35.28 minutes),2023-02-21 13:29:02,9938,the raw materials of everyday life. Things that occur without much influence of other factors,4,5,5,3,5,4,4,4,5,3,5,2,3,6,7,5,3,7,5,7,5,3,4,3,4,4,7,4,2,6,5,5,4,4,5,2,3,3,2,1,3,1,1,6,1,2,1,1,1,2,3,1,7,5,3,3,2,2,2,2,1,1,city,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"beaches, mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92704,1,NA,16,6,7,6,5,4,7,1,2,3,47244,barner,NA,1,1,1,3,1
