Progress,duration,RecordedDate,consent_1,id,definition,AIMES_4,AIMES_1,AIMES_8,AIMES_6,AIMES_5,AIMES_9,AIMES_10,AIMES_11,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_8,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_37,DISPO_16,DISPO_28,DISPO_33,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_19,DISPO_1,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],cc_worry_self,cc_worry_futuregen,age,sex,gender,gender_6_TEXT,politics_1,politics_2,politics_3,attention,SC0,PROLIFIC_PID,att_score,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
100,262s (~4.37 minutes),2023-04-13 10:22:09,1,6400d8ebdb56820b08cfdfd3,"Anything that comes from the earth itself, and not by humans.",5,6,3,4,4,6,6,1,4,7,3,5,6,4,6,4,7,3,5,2,4,5,7,2,4,4,5,1,6,5,5,6,4,5,5,1,7,2,4,3,5,5,6,5,1,1,4,4,27,male,man,NA,6,5,7,1,3,6400d8ebdb56820b08cfdfd3,3,643839312b18368865bf3308,APPROVED,2023-04-13T17:17:45Z,2023-04-13T17:22:10Z,2023-04-13T17:22:12Z,2023-04-13T17:22:11Z,266,C1L9K35F,210,27,Male,White,United States,United States,United States,English,Yes,Part-Time
100,971s (~16.18 minutes),2023-04-13 10:22:12,1,5bb956946322c5000159dd42,Woodlands seashores mountains rivers lakes wildlife,6,6,7,7,7,6,5,3,5,6,5,6,7,7,7,5,6,3,6,5,3,6,7,4,7,6,4,4,6,5,4,6,6,4,2,2,4,4,6,4,5,7,4,6,7,1,4,4,79,male,man,NA,5,4,5,1,3,5bb956946322c5000159dd42,3,64383670f0267c199f911b3e,APPROVED,2023-04-13T17:05:57Z,2023-04-13T17:22:14Z,2023-04-13T17:22:17Z,2023-04-13T17:22:16Z,977,C1L9K35F,1256,79,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,577s (~9.62 minutes),2023-04-13 10:22:32,1,5df63faaa98a7a45159a9bba,"Nature refers to the natural world that includes all living and non-living things on Earth such as animals, plants, mountains, oceans, air, and water. It's the environment that is not built by humans but is instead created by nature itself.",5,2,5,5,4,3,4,5,5,5,5,5,5,5,5,5,4,3,5,5,3,5,5,3,5,4,3,3,5,5,4,6,4,5,5,4,2,5,5,5,5,5,5,5,4,1,4,4,40,male,man,NA,7,7,7,1,3,5df63faaa98a7a45159a9bba,3,6438381281011d65658f5dd8,APPROVED,2023-04-13T17:12:53Z,2023-04-13T17:22:35Z,2023-04-13T17:22:52Z,2023-04-13T17:22:58Z,583,C1L9K35F,2402,40,Male,White,United States,United States,United States,English,No,Full-Time
100,461s (~7.68 minutes),2023-04-13 10:22:41,1,5dd00a19b51b3e103a6f50c8,Nature is the collection of things that were created and exist without human intervention.,7,6,4,7,7,4,7,3,3,7,4,6,7,6,7,6,6,3,7,7,7,7,7,4,7,7,2,4,7,7,4,6,2,4,4,4,4,7,6,6,5,4,4,4,6,1,4,4,50,female,woman,NA,7,7,7,1,3,5dd00a19b51b3e103a6f50c8,3,6438387947e1f2c31bbc31e2,APPROVED,2023-04-13T17:14:44Z,2023-04-13T17:22:46Z,2023-04-13T17:22:58Z,2023-04-13T17:23:04Z,482,C1L9K35F,1878,50,Female,White,United States,United States,United States,English,No,Other
100,401s (~6.68 minutes),2023-04-13 10:22:44,1,63ed4b14c88a928018de7700,The world around us if everything man made is removed,5,4,5,6,5,5,4,3,3,6,4,5,6,6,6,5,7,3,5,5,2,6,6,6,7,5,4,3,6,5,2,6,5,6,6,1,5,4,5,6,6,6,6,2,5,1,4,4,62,female,woman,NA,4,5,5,1,3,63ed4b14c88a928018de7700,3,643838ccf11402c54f62b512,APPROVED,2023-04-13T17:16:00Z,2023-04-13T17:22:46Z,2023-04-13T17:22:54Z,2023-04-13T17:22:59Z,407,C1L9K35F,100,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,359s (~5.98 minutes),2023-04-13 10:23:14,1,63c6e885e6834fbb0d9c0ebf,Anything that is not made by a human is nature to me.,4,3,3,4,3,4,5,4,2,1,1,3,5,4,5,3,4,3,4,1,2,4,3,2,4,4,1,1,3,2,2,6,6,3,2,3,4,4,2,1,1,2,1,1,1,1,3,3,49,male,man,NA,5,4,5,1,3,63c6e885e6834fbb0d9c0ebf,3,643839137b63b7d32fce3a12,APPROVED,2023-04-13T17:17:11Z,2023-04-13T17:23:14Z,2023-04-13T17:23:15Z,2023-04-13T17:23:15Z,363,C1L9K35F,663,49,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
100,287s (~4.78 minutes),2023-04-13 10:23:47,1,5f24b20a9ef53b0c22ccc7e5,"The great outdoors. Anything that occurs naturally without human intervention and creation. Trees, bees, mountains, rocks.",7,6,6,7,6,6,5,3,4,7,4,5,6,7,6,4,6,3,6,6,7,7,6,3,7,6,3,7,7,3,6,6,5,7,7,4,5,7,3,4,4,5,4,6,2,1,4,4,29,female,woman,NA,6,6,7,1,3,5f24b20a9ef53b0c22ccc7e5,3,6438397ea2fe27d58a571124,APPROVED,2023-04-13T17:18:57Z,2023-04-13T17:23:48Z,2023-04-13T17:23:48Z,2023-04-13T17:23:48Z,292,C1L9K35F,794,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,135s (~2.25 minutes),2023-04-13 10:24:13,1,614e2446523bb49af662fb62,Nature is the preexisting world humans haven't created,2,2,2,2,2,4,5,2,2,2,2,2,2,2,3,1,2,3,2,2,2,4,2,2,2,2,2,1,2,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,30,male,man,NA,2,1,4,1,3,614e2446523bb49af662fb62,3,64383a32457629e972a5a8e7,APPROVED,2023-04-13T17:21:56Z,2023-04-13T17:24:15Z,2023-04-13T17:24:15Z,2023-04-13T17:24:15Z,139,C1L9K35F,1687,30,Male,White,United States,United States,United States,English,No,Full-Time
100,345s (~5.75 minutes),2023-04-13 10:24:16,1,5be781ca3b047e0001a39e47,outdoors where the animals and plants live.,6,5,6,6,4,5,5,4,4,6,6,6,6,6,6,6,7,3,7,4,7,7,7,5,6,7,6,4,6,6,4,6,6,5,6,3,5,7,6,6,6,7,6,6,7,1,3,3,63,female,woman,NA,3,3,4,1,3,5be781ca3b047e0001a39e47,3,643839616c37413811953595,APPROVED,2023-04-13T17:18:29Z,2023-04-13T17:24:19Z,2023-04-13T17:24:19Z,2023-04-13T17:24:19Z,350,C1L9K35F,4234,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,360s (~6 minutes),2023-04-13 10:24:19,1,642727be26e2e928b64f0ab0,something pure and should be protected,4,4,3,5,3,5,2,7,6,6,6,4,6,7,6,6,6,3,6,7,4,6,7,4,4,4,6,7,6,5,6,6,6,2,2,2,2,6,2,4,3,4,3,5,3,1,4,4,73,female,woman,NA,4,4,4,1,3,642727be26e2e928b64f0ab0,3,64383952ba3945e73d3aa40b,APPROVED,2023-04-13T17:18:16Z,2023-04-13T17:24:21Z,2023-04-13T17:24:21Z,2023-04-13T17:24:21Z,365,C1L9K35F,64,73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,409s (~6.82 minutes),2023-04-13 10:24:35,1,6342679e9890a58b5f8d2965,"i really don't know how, like outside",3,1,2,3,2,3,4,4,2,5,4,3,4,3,4,3,3,3,1,2,5,2,3,2,1,3,1,1,2,3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,20,male,man,NA,4,4,4,1,3,6342679e9890a58b5f8d2965,3,643839340169be337a62b4f9,APPROVED,2023-04-13T17:17:43Z,2023-04-13T17:24:37Z,2023-04-13T17:24:38Z,2023-04-13T17:24:38Z,414,C1L9K35F,919,20,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
100,406s (~6.77 minutes),2023-04-13 10:24:39,1,642908b890bae77e9992be3e,Nis things being in an unaltered state .,6,5,6,6,5,7,2,7,4,7,6,6,7,7,7,4,7,3,5,1,4,7,7,6,6,6,6,1,7,7,1,6,4,3,2,2,6,7,6,3,5,6,5,7,4,1,3,4,51,male,man,NA,4,2,6,1,3,642908b890bae77e9992be3e,3,6438393a4c45d58dd5779a77,APPROVED,2023-04-13T17:17:51Z,2023-04-13T17:24:40Z,2023-04-13T17:24:41Z,2023-04-13T17:24:41Z,410,C1L9K35F,63,51,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
100,193s (~3.22 minutes),2023-04-13 10:24:47,1,60fdd386c006ce8f6ba0f784,"plants, animals, untouched land by humans",3,2,4,2,3,3,3,3,2,2,3,3,4,3,5,2,5,3,3,3,2,4,4,1,3,3,4,4,4,3,3,6,6,6,5,2,2,2,6,3,4,6,6,3,5,1,3,3,18,male,man,NA,4,4,4,1,3,60fdd386c006ce8f6ba0f784,3,64383a19f6bc302f40911b8f,APPROVED,2023-04-13T17:21:32Z,2023-04-13T17:24:49Z,2023-04-13T17:24:50Z,2023-04-13T17:24:50Z,198,C1L9K35F,54,20,Male,White,DATA_EXPIRED,United States,United States,DATA_EXPIRED,Yes,DATA_EXPIRED
100,681s (~11.35 minutes),2023-04-13 10:25:11,1,615f3591c3c176b6c8307304,Anything non man made,6,6,6,6,6,2,5,6,6,6,5,6,6,6,6,2,6,3,6,6,4,6,7,4,6,6,4,6,6,3,6,6,6,6,7,1,1,6,6,6,6,6,6,6,5,1,4,4,62,male,man,NA,6,5,6,1,3,615f3591c3c176b6c8307304,3,643838466d872dbd3fb0d190,APPROVED,2023-04-13T17:13:46Z,2023-04-13T17:25:13Z,2023-04-13T17:25:13Z,2023-04-13T17:25:13Z,687,C1L9K35F,2107,62,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,746s (~12.43 minutes),2023-04-13 10:26:14,1,62c3430ae19d78462af9e743,"The Earth and everything on it; plants, animals, humans, etc.",6,4,5,3,1,4,2,6,6,4,5,5,6,6,5,7,5,3,5,1,3,5,3,4,5,5,2,2,5,4,4,6,2,5,3,1,1,6,3,4,2,2,4,4,3,1,1,1,37,male,man,NA,2,1,3,1,3,62c3430ae19d78462af9e743,3,6438384747e1f2c31bbc31db,APPROVED,2023-04-13T17:13:46Z,2023-04-13T17:26:16Z,2023-04-13T17:26:16Z,2023-04-13T17:26:16Z,750,C1L9K35F,1784,37,Male,White,United States,United States,United States,English,No,Full-Time
100,489s (~8.15 minutes),2023-04-13 10:27:00,1,5e45abfd0fe9b40950b469b5,To me nature is being outside in the quiet; around things that live or grow.,6,5,3,4,5,4,5,2,5,6,2,4,4,5,5,5,5,3,6,5,1,5,2,1,6,4,4,2,6,3,4,6,5,5,4,3,6,2,4,5,4,7,4,5,4,1,4,4,37,female,woman,NA,6,5,7,1,3,5e45abfd0fe9b40950b469b5,3,64383974dab3d0db91d10967,APPROVED,2023-04-13T17:18:47Z,2023-04-13T17:27:01Z,2023-04-13T17:27:02Z,2023-04-13T17:27:02Z,495,C1L9K35F,591,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,249s (~4.15 minutes),2023-04-13 10:27:12,1,5d88dcb723dfcc00151fd043,Beautiful and peaceful,4,4,4,4,2,4,6,6,2,4,4,4,5,6,6,4,4,3,6,6,3,6,6,4,6,7,4,3,6,6,4,6,4,6,6,1,4,6,4,6,4,4,5,7,6,1,2,2,62,female,woman,NA,2,2,2,1,3,5d88dcb723dfcc00151fd043,3,64383a71a8a1607ed16331e4,APPROVED,2023-04-13T17:23:01Z,2023-04-13T17:27:17Z,2023-04-13T17:27:17Z,2023-04-13T17:27:17Z,257,C1L9K35F,3500,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
100,361s (~6.02 minutes),2023-04-13 10:28:22,1,63bc692d3b234cef2d65eed7,Trees and fresh smell. Water and animals.,6,6,4,6,3,2,1,6,4,4,4,5,6,6,5,4,5,3,5,4,4,5,3,5,5,6,6,3,3,4,4,6,4,3,5,2,5,3,5,4,5,6,5,4,3,1,4,4,31,female,woman,NA,3,3,3,1,3,63bc692d3b234cef2d65eed7,3,64383a43650fa9f4f80d98a7,APPROVED,2023-04-13T17:22:17Z,2023-04-13T17:28:24Z,2023-04-13T17:28:24Z,2023-04-13T17:28:24Z,367,C1L9K35F,572,31,Female,Other,United States,United States,United States,Spanish,No,Full-Time
100,309s (~5.15 minutes),2023-04-13 10:28:33,1,5a2111b5bf56cc000176feb5,"Nature is the plants, the animals, the trees and the uncovered sky that makes up outside.",5,5,4,6,3,6,5,5,5,4,4,5,5,6,6,5,6,3,6,4,4,7,5,6,5,5,5,3,6,6,4,6,2,5,6,1,3,3,4,5,5,6,7,3,7,1,4,4,38,female,woman,NA,6,5,6,1,3,5a2111b5bf56cc000176feb5,3,64383a87f7c8e43083faaead,APPROVED,2023-04-13T17:23:21Z,2023-04-13T17:28:36Z,2023-04-13T17:28:36Z,2023-04-13T17:28:36Z,315,C1L9K35F,2833,38,Female,Black,United States,United States,United States,Dutch,No,Full-Time
100,385s (~6.42 minutes),2023-04-13 10:28:44,1,5f8b90a4b237f91824a88aeb,"Nature is the whole of everything in the natural world, such as plants, animals, mountains, oceans, and all other parts of our ecosystem.",7,7,7,7,7,7,5,2,4,4,3,7,7,7,7,6,7,3,7,7,3,7,7,4,7,7,5,5,7,6,4,6,4,6,7,2,2,7,7,5,6,7,6,2,6,1,4,4,50,female,woman,NA,7,7,7,1,3,5f8b90a4b237f91824a88aeb,3,64383a42d9624c8807ed9fca,APPROVED,2023-04-13T17:22:15Z,2023-04-13T17:28:47Z,2023-04-13T17:28:48Z,2023-04-13T17:28:48Z,392,C1L9K35F,3659,50,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,217s (~3.62 minutes),2023-04-13 10:28:54,1,5af1c437bfb51a000181d170,"natural, comes from basic origins",5,4,3,3,5,4,6,6,4,5,2,6,4,6,6,4,7,3,4,2,1,7,4,2,6,7,2,1,7,5,2,6,2,6,4,1,3,2,7,5,2,7,5,1,6,1,3,3,27,female,woman,NA,7,7,7,1,3,5af1c437bfb51a000181d170,3,64383af645fd1276e24f7212,APPROVED,2023-04-13T17:25:15Z,2023-04-13T17:28:56Z,2023-04-13T17:28:57Z,2023-04-13T17:28:57Z,222,C1L9K35F,2018,27,Female,Mixed,United States,United States,United States,English,No,Part-Time
100,490s (~8.17 minutes),2023-04-13 10:29:31,1,5aa7a8efb5e2110001c746fe,That which occurs of and on planet Earth without humankind being able to fully blueprint and recreate it exactly as it occurs without human interference.,1,1,1,3,1,7,4,1,1,7,1,1,5,4,7,3,7,3,4,5,4,6,5,4,1,4,1,4,4,1,1,6,7,2,1,1,4,7,1,3,1,4,2,2,1,1,3,4,35,female,woman,NA,7,7,7,1,3,5aa7a8efb5e2110001c746fe,3,64383a0804c248bf236e1fc2,APPROVED,2023-04-13T17:21:17Z,2023-04-13T17:29:34Z,2023-04-13T17:29:44Z,2023-04-13T17:29:34Z,497,C1L9K35F,359,35,Female,White,United States,United States,United States,English,No,Full-Time
100,267s (~4.45 minutes),2023-04-13 10:29:41,1,5e7694014add7908e8cedec2,"Anything made by God that is not human or animal.  It's the beautiful sunsets and rises, the flowers and trees, the oceans and lakes.  It is natural beauty.",6,4,6,5,4,7,6,2,7,4,6,5,7,7,7,5,7,3,6,2,5,7,3,2,6,6,2,2,5,5,2,6,1,6,5,1,2,1,5,5,5,4,4,5,5,1,3,3,65,female,woman,NA,4,4,5,1,3,5e7694014add7908e8cedec2,3,64383aeda8a1607ed16331f1,APPROVED,2023-04-13T17:25:11Z,2023-04-13T17:29:44Z,2023-04-13T17:29:56Z,2023-04-13T17:29:48Z,274,C1L9K35F,1203,65,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,326s (~5.43 minutes),2023-04-13 10:30:46,1,5dd9a876ade46292e4ed97d5,All living things outdoors.,7,4,6,7,7,7,7,1,7,7,6,5,4,7,7,7,4,3,7,7,6,7,7,5,7,5,7,7,6,7,6,6,6,5,5,3,7,7,4,4,4,6,4,2,5,1,4,4,60,female,woman,NA,7,7,7,1,3,5dd9a876ade46292e4ed97d5,3,64383aeec9d2f11fc3f3cf4f,APPROVED,2023-04-13T17:25:16Z,2023-04-13T17:30:49Z,2023-04-13T17:30:59Z,2023-04-13T17:30:49Z,334,C1L9K35F,1811,60,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,428s (~7.13 minutes),2023-04-13 10:31:10,1,62b36713e7f1222fd112f23e,"Nature, to me, is the culmination of living on Earth. It encompasses all the various elements - air, land and sea. It also has a spiritual component. Not to mention the great sights and smells.",4,4,2,3,2,3,3,4,4,2,3,4,5,4,5,4,5,3,6,5,2,6,4,3,4,6,3,4,6,4,3,6,2,3,2,2,5,4,5,5,4,5,5,5,4,1,2,2,62,male,man,NA,3,2,3,1,3,62b36713e7f1222fd112f23e,3,64383aa9df0be08068efb445,APPROVED,2023-04-13T17:23:57Z,2023-04-13T17:31:12Z,2023-04-13T17:31:13Z,2023-04-13T17:31:15Z,435,C1L9K35F,1240,62,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
100,337s (~5.62 minutes),2023-04-13 10:31:34,1,5cfdd7d53ca1bb00011030d4,outdoors,7,6,5,7,5,3,6,6,7,5,6,6,7,7,7,7,7,3,7,4,6,7,6,5,5,7,5,6,7,6,6,6,6,7,7,6,7,6,7,7,6,7,7,5,6,1,4,4,30,female,woman,NA,6,6,3,1,3,5cfdd7d53ca1bb00011030d4,3,64383b137fd09e548889839f,APPROVED,2023-04-13T17:25:51Z,2023-04-13T17:31:41Z,2023-04-13T17:31:41Z,2023-04-13T17:31:44Z,350,C1L9K35F,4176,31,Female,White,United States,United States,United States,English,No,Full-Time
100,437s (~7.28 minutes),2023-04-13 10:32:00,1,5ba1beaecc5dd00001673e39,"Nature is the natural world, everything that was created using natural processes rather than anything man-made.",4,4,4,4,4,7,1,7,1,7,3,4,4,7,6,1,5,3,6,7,6,6,6,4,4,4,2,4,7,4,2,6,6,4,3,1,3,7,2,4,4,4,5,3,4,1,3,3,43,male,man,NA,6,6,6,1,3,5ba1beaecc5dd00001673e39,3,64383ad544bdf98f2b3275f8,APPROVED,2023-04-13T17:24:41Z,2023-04-13T17:32:05Z,2023-04-13T17:32:05Z,2023-04-13T17:32:05Z,444,C1L9K35F,1961,43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,331s (~5.52 minutes),2023-04-13 10:32:14,1,5bfc3bf2f553fa0001fee8f4,Nature is composed of biological organisms.,4,4,4,4,4,3,4,4,4,1,4,4,7,5,5,4,5,3,3,4,4,4,4,4,4,4,4,4,4,4,5,6,1,6,2,1,1,5,3,1,5,2,1,7,5,1,3,3,37,male,man,NA,5,5,5,1,3,5bfc3bf2f553fa0001fee8f4,3,64383b4c2ab9425366ce3a28,APPROVED,2023-04-13T17:26:39Z,2023-04-13T17:32:20Z,2023-04-13T17:32:25Z,2023-04-13T17:32:20Z,341,C1L9K35F,2432,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,255s (~4.25 minutes),2023-04-13 10:32:18,1,6335f7d7dad0ae03e9a2509a,The part of the world that developed prior to and/or independent of man-made activity.,4,5,3,3,3,4,4,4,4,4,3,4,3,4,5,4,4,3,5,3,4,5,5,3,4,3,3,5,6,3,3,6,4,6,4,4,2,5,5,4,2,4,4,3,4,1,3,4,32,male,man,NA,5,4,7,1,3,6335f7d7dad0ae03e9a2509a,3,64383b99bc260c8b899534d7,APPROVED,2023-04-13T17:28:00Z,2023-04-13T17:32:20Z,2023-04-13T17:32:20Z,2023-04-13T17:32:20Z,261,C1L9K35F,270,32,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
100,250s (~4.17 minutes),2023-04-13 10:32:42,1,5d93ee94eaf36200134a1d87,The environment independent of humans,4,5,3,4,3,5,5,2,3,3,4,4,4,5,4,4,5,3,4,5,5,4,4,3,4,5,3,3,4,4,3,6,4,5,5,2,1,5,2,2,2,3,3,4,2,1,3,3,32,male,man,NA,4,4,4,1,3,5d93ee94eaf36200134a1d87,3,64383bbadd56c73c45549254,APPROVED,2023-04-13T17:28:29Z,2023-04-13T17:32:43Z,2023-04-13T17:32:44Z,2023-04-13T17:32:44Z,255,C1L9K35F,3097,32,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,401s (~6.68 minutes),2023-04-13 10:32:42,1,5af514d386fd9c0001664c92,Anything pertaining to the natural world that has limited contact with humans.,7,7,7,7,7,7,7,1,7,7,4,7,7,7,7,7,7,3,7,7,4,7,7,7,7,7,4,4,7,7,7,6,7,7,7,1,1,7,7,7,7,7,7,7,7,1,4,4,28,male,man,NA,7,7,7,1,3,5af514d386fd9c0001664c92,3,64383b23bf965d73fab47268,APPROVED,2023-04-13T17:25:58Z,2023-04-13T17:32:45Z,2023-04-13T17:32:45Z,2023-04-13T17:32:45Z,407,C1L9K35F,1536,28,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
100,273s (~4.55 minutes),2023-04-13 10:32:56,1,5e6e442f779df43f9b825868,"Nature is the natural world which contains plants, animals, fruit, and vegetables.",5,5,5,5,4,4,3,5,5,4,5,5,5,6,5,5,5,3,4,3,5,6,6,4,4,4,3,5,5,5,4,6,3,5,1,3,5,7,5,4,4,4,4,3,6,1,4,4,28,female,woman,NA,6,5,6,1,3,5e6e442f779df43f9b825868,3,64383bb148b65d0098abd1a4,APPROVED,2023-04-13T17:28:21Z,2023-04-13T17:32:58Z,2023-04-13T17:32:59Z,2023-04-13T17:33:00Z,278,C1L9K35F,1156,28,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,457s (~7.62 minutes),2023-04-13 10:32:57,1,5f4a761d2a3d075f5bf652cc,nature is all living things that come from the Earth,7,7,7,6,6,7,4,2,7,7,4,7,7,7,7,7,7,3,7,7,6,7,7,7,7,4,3,7,7,6,7,6,3,6,2,2,4,7,5,5,5,5,5,6,7,1,4,4,45,female,non-binary,NA,7,7,7,1,3,5f4a761d2a3d075f5bf652cc,3,64383afa9629dc93bd842b14,APPROVED,2023-04-13T17:25:17Z,2023-04-13T17:33:01Z,2023-04-13T17:33:01Z,2023-04-13T17:33:01Z,464,C1L9K35F,3739,45,Female,White,United States,United States,United States,English,No,Part-Time
100,547s (~9.12 minutes),2023-04-13 10:32:58,1,60ee4077cdf4f24a1c607783,I would define nature as those plants and animals which make up our outdoor surroundings that provides for our survival on this planet.,4,4,6,4,4,4,6,4,4,6,4,4,4,6,5,6,4,3,6,4,6,4,4,6,6,6,6,2,4,4,4,6,4,4,4,2,6,6,4,4,4,4,4,4,4,1,4,4,52,female,woman,NA,6,6,6,1,3,60ee4077cdf4f24a1c607783,3,64383a9c1d65c916de5a7e34,APPROVED,2023-04-13T17:23:47Z,2023-04-13T17:33:03Z,2023-04-13T17:33:06Z,2023-04-13T17:33:06Z,557,C1L9K35F,862,52,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
100,477s (~7.95 minutes),2023-04-13 10:33:12,1,5bd8d7dc196e7000013cdc2e,"animals, trees, earth/ground",5,6,7,7,1,7,7,7,1,7,3,6,6,7,7,6,6,3,7,7,7,6,7,1,7,1,1,7,7,1,1,6,7,1,1,1,7,7,1,5,1,2,2,3,6,1,3,3,44,female,woman,NA,4,4,4,1,3,5bd8d7dc196e7000013cdc2e,3,64383af3a973418df456d834,APPROVED,2023-04-13T17:25:13Z,2023-04-13T17:33:17Z,2023-04-13T17:33:17Z,2023-04-13T17:33:17Z,485,C1L9K35F,2723,44,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
100,278s (~4.63 minutes),2023-04-13 10:33:43,1,5e7bf5421c5c21000cc7b6e3,I would define nature as living things and organisms in the world.,7,5,6,7,3,2,3,6,7,4,6,6,7,7,7,7,7,3,7,1,7,7,4,4,6,7,7,6,7,5,6,6,7,5,4,5,7,5,7,7,7,7,7,5,7,1,3,3,42,female,woman,NA,4,4,4,1,3,5e7bf5421c5c21000cc7b6e3,3,64383bdbe7534d324acfd0c2,APPROVED,2023-04-13T17:29:02Z,2023-04-13T17:33:45Z,2023-04-13T17:33:45Z,2023-04-13T17:33:45Z,284,C1L9K35F,885,42,Female,Black,United States,United States,United States,English,No,Part-Time
100,244s (~4.07 minutes),2023-04-13 10:33:51,1,5a708ef2f1530b000103bfab,"Things outdoors that don't have to be manufactured, such as plants, animals, rocks, etc.",4,4,4,5,4,7,4,3,5,1,4,5,4,4,6,4,5,3,5,2,2,4,4,1,3,4,4,5,7,4,2,6,1,6,5,1,1,1,2,4,4,2,4,4,2,1,3,3,41,female,woman,NA,6,5,6,1,3,5a708ef2f1530b000103bfab,3,64383c062b18368865bf334e,APPROVED,2023-04-13T17:29:44Z,2023-04-13T17:33:52Z,2023-04-13T17:33:55Z,2023-04-13T17:33:53Z,249,C1L9K35F,2642,41,Female,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,261s (~4.35 minutes),2023-04-13 10:35:31,1,5d7d6b687edd0e0001f85d7b,A place where everything slows down and you can get a breath of fresh air.,4,4,4,4,1,4,4,4,1,2,2,3,5,6,3,4,4,3,7,3,6,7,5,7,4,5,7,5,4,6,3,6,2,5,3,1,1,7,2,4,1,5,5,4,1,1,3,3,26,male,man,NA,4,4,4,1,3,5d7d6b687edd0e0001f85d7b,3,64383c58391785ef1d01ebfa,APPROVED,2023-04-13T17:31:07Z,2023-04-13T17:35:35Z,2023-04-13T17:35:36Z,2023-04-13T17:35:36Z,269,C1L9K35F,1061,26,Male,Other,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
100,246s (~4.1 minutes),2023-04-13 10:35:59,1,6298dd311a003b986813851b,Nature is the environment as it exists without human intervention.,5,4,4,5,4,7,4,3,6,6,4,6,6,6,7,6,6,3,6,5,6,7,6,4,7,4,4,3,7,5,3,6,4,5,4,2,1,4,1,3,5,5,4,4,4,1,4,4,40,male,man,NA,5,5,6,1,3,6298dd311a003b986813851b,3,64383c839087caed63f3ceb6,APPROVED,2023-04-13T17:31:50Z,2023-04-13T17:36:00Z,2023-04-13T17:36:06Z,2023-04-13T17:36:07Z,251,C1L9K35F,1605,40,Male,White,United States,United States,United States,English,No,Full-Time
100,651s (~10.85 minutes),2023-04-13 10:36:01,1,5c58d56d53fba80001bd70c0,"Outside areas including living plants and animals with examples of mountains, oceans, jungles, and rivers",4,3,3,4,3,5,7,2,4,7,5,4,4,7,7,7,6,3,5,4,7,5,6,1,4,7,3,1,6,4,4,6,4,4,5,2,7,6,2,4,4,4,2,3,2,1,3,4,43,female,woman,NA,4,4,2,1,3,5c58d56d53fba80001bd70c0,3,64383aebcc34ffb3c712a3dc,APPROVED,2023-04-13T17:25:04Z,2023-04-13T17:36:04Z,2023-04-13T17:36:11Z,2023-04-13T17:36:11Z,661,C1L9K35F,4195,43,Female,White,United States,United States,United States,English,No,Part-Time
